ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,34833.33,"MULTA DE MORA DE OUTROS TRIBUTOS",4352350000178,7450.110000000001
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,166.67000000000002,"MULTA DE MORA DE OUTROS TRIBUTOS",6084202000145,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,12083.33,"MULTA DE MORA DO ITCD",,51678.03
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,250.0,"MULTA DE OUTROS TRIBUTOS - DIVIDA ATIVA",,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,250.0,"MULTA DECORRENTE DE SENTENCA PENAL CONDENATORIA",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,250.0,"MULTA DECORRENTE DE SENTENÇA PENAL CONDENATORIA",,0.0
201306,2013,Jun,"FUNDO PENINT. ESTADUAL - FUNPES",Indireta,Executivo,250.0,"MULTA DECORRENTE DE SENTENÇA PENAL CONDENATORIA",10879198000189,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,370916.67,"MULTA DO IPVA - DIVIDA ATIVA",,415196.99
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,18833.33,"MULTA DO ITCD - DIVIDA ATIVA",1409655000180,38752.93
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,,"MULTA E JUROS DE MORA DE ALUGUEL",2658753000114,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,382166.67,"MULTAS APLICADAS PELO PROCON LEI Nº 12.207/93",,560615.67
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,10416.67,"MULTAS APLICADAS PELO TCE (LEI N. 16.168/2007)",,3001.82
201306,2013,Jun,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,73833.33,"MULTAS APLICADAS PELO TCM (LEI N. 13.619",,23755.49
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,58666.67,"MULTAS APLICADAS PELO TCM (LEI N. 14773/2004",,35553.18
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,19166.670000000002,"MULTAS APLICADAS PELO TCM (LEI N. 14773/2004",,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,19166.670000000002,"MULTAS APLICADAS PELO TCM (LEI N. 14773/2004",14786724000117,
201306,2013,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,83.33,"MULTAS DE CONTRIBUIÇÃO AO PROTEGE",4354889000166,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,56250.0,"MULTAS DE INFRAÇÃO A LEGISLAÇÃO DO MEIO AMBIENTE",,28385.350000000002
201306,2013,Jun,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,2778583.33,"MULTAS DE OUTRAS ORIGENS",3520933000106,6756871.35
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,4002833.33,"MULTAS DE OUTRAS ORIGENS",,2549509.26
201306,2013,Jun,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,250000.0,"MULTAS DE OUTRAS ORIGENS",2658753000114,
201306,2013,Jun,"FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA",Direta,Executivo,56250.0,"MULTAS DE OUTRAS ORIGENS",1037124000104,28385.350000000002
201306,2013,Jun,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,416666.67,"MULTAS DE OUTRAS ORIGENS",7749679000165,221009.1
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"MULTAS DE OUTROS TRIBUTOS AUTO DE INFRAÇÃO",,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTAS DE OUTROS TRIBUTOS AUTO DE INFRAÇÃO",,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,83.33,"MULTAS DO ADICIONAL ICMS  2% - LEI 15.505/05",,661.08
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.33,"MULTAS DO ADICIONAL ICMS  2% - LEI 15.505/05",,661.08
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,83.33,"MULTAS E JUROS DA CONTRIBUICAO P/O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES PUBLICOS - CPSS",,
201306,2013,Jun,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,,"MULTAS E JUROS DE MORA",3520902000147,1039.4
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,1.882591666E7,"MULTAS E JUROS DE MORA",,2.511158344E7
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.863816666E7,"MULTAS E JUROS DE MORA",,2.490184793E7
201306,2013,Jun,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"MULTAS E JUROS DE MORA",13650495000146,529465.41
201306,2013,Jun,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,41166.66,"MULTAS E JUROS DE MORA",985566000110,42958.97
201306,2013,Jun,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,250083.33000000002,"MULTAS E JUROS DE MORA",2658753000114,
201306,2013,Jun,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,416.67,"MULTAS E JUROS DE MORA",743928000166,
201306,2013,Jun,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,,"MULTAS E JUROS DE MORA",544963000156,0.0
201306,2013,Jun,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,416666.67,"MULTAS E JUROS DE MORA",7749679000165,221009.1
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,9750.0,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",,8761.78
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,9750.0,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",,8761.78
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,9750.0,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",,8761.78
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,6250.0,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ REGIME PROPRIO DE PREVIDENCIA",,5398.14
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,83.33,"MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,416.67,"MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTROS TRIBUTOS",,1690.3400000000001
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6208500.0,"MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IMPOSTO SOBRE A CIRCULACAO DE MERCADORIAS E PRESTACAO DE SERVICOS - ICMS",,5967954.78
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,43083.33,"MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS",1409655000180,85232.05
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,6719083.33,"MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS",1409655000180,6588232.29
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,9916.67,"MULTAS E JUROS DE MORA DAS CONTRIBUICOES",,8761.78
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,250.0,"MULTAS E JUROS DE MORA DE ALUGUEL",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,250.0,"MULTAS E JUROS DE MORA DE ALUGUEL",1409655000180,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"MULTAS E JUROS DE MORA DE INDENIZAÇÕES E RESTITUIÇÕES",,190.95000000000002
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTAS E JUROS DE MORA DE INDENIZAÇÕES E RESTITUIÇÕES",,190.95000000000002
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,83.33,"MULTAS E JUROS DE MORA DE INDENIZAÇÕES E RESTITUIÇÕES",1409655000180,190.95000000000002
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"MULTAS E JUROS DE MORA DE OUTRAS CONTRIBUIÇÕES",,
201306,2013,Jun,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",3520902000147,1039.4
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,9666.67,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",,44819.11
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,8250.0,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",,43040.35
201306,2013,Jun,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",14188263000180,0.0
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",2658753000114,0.0
201306,2013,Jun,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,1666.67,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",,
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,5000.0,"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",4352350000178,1711.17
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,112333.33,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",,69721.28
201306,2013,Jun,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",2658753000114,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",14786724000117,3501.83
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,166.67000000000002,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",6084202000145,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,429750.0,"MULTAS E JUROS DE MORA DO IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - IPVA",,819729.3200000001
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,429750.0,"MULTAS E JUROS DE MORA DO IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - IPVA",,819729.3200000001
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,63500.0,"MULTAS E JUROS DE MORA DO IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS",1409655000180,104235.78
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,1933166.6600000001,"MULTAS E JUROS DE MORA DOS TRIBUTOS",,3121949.41
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,166.66,"MULTAS E JUROS DE MORA DOS TRIBUTOS",2658753000114,16.89
201306,2013,Jun,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA DOS TRIBUTOS",1460666000195,146.9
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,333.33,"MULTAS E JUROS DE MORA DOS TRIBUTOS",6084202000145,834.5600000000001
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,8250.0,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",,43040.35
201306,2013,Jun,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,1000.0,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",3609406000164,89.32000000000001
201306,2013,Jun,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,333.33,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",1460666000195,2134.29
201306,2013,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,166.67000000000002,"MULTAS E JUROS DE MORA NÃO TRIBUTARIOS AUTO DE INFRAÇÃO",3537650000169,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,166.67000000000002,"MULTAS E JUROS DE MORA NÃO TRIBUTARIOS AUTO DE INFRAÇÃO",,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",,
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",,
201306,2013,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",11991625000189,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTAS E JUROS DE MORA SOBRE CRÉDITOS PREVIDENCIÁRIOS",,
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.67000000000002,"MULTAS E JUROS PREVISTOS EM CONTRATOS",3521741000106,
201306,2013,Jun,EMATER,Indireta,Executivo,166.67000000000002,"MULTAS E JUROS PREVISTOS EM CONTRATOS",13232306000115,
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,333.34000000000003,"MULTAS E JUROS PREVISTOS EM CONTRATOS",,
201306,2013,Jun,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,,"MULTAS E JUROS PREVISTOS EM CONTRATOS",544963000156,0.0
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,166.67000000000002,"MULTAS E JUROS PREVISTOS EM CONTRATOS",1112580000171,
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,486250.0,"MULTAS POR AUTO DE INFRACAO",,292225.56
201306,2013,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"MULTAS POR AUTO DE INFRACAO",3280530000129,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,65000.0,"MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO DE FISCALIZAÇÃO",,193221.79
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,83.33,"MULTAS PREVISTAS EM CONTRATOS",3521741000106,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2083.33,"MULTAS PREVISTAS EM CONTRATOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"MULTAS PREVISTAS EM CONTRATOS",,15.88
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2083.33,"MULTAS PREVISTAS EM CONTRATOS",1409655000180,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,166.66,"MULTAS PREVISTAS EM CONTRATOS",,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,4861916.66,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",,1.110296304E7
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",,0.0
201306,2013,Jun,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",13301077000143,0.0
201306,2013,Jun,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",13650495000146,529311.87
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,250000.0,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",,1352300.42
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4861916.66,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",,1.110296304E7
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",1409655000180,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,416.67,"MULTAS PROVENIENTES DA ENEXECUCAO TOTAL OU PARCIAL DOS CONTRATOS FIRMADOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",,1121.03
201306,2013,Jun,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,333.33,"OPERACOES DE CREDITO",3520902000147,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,1.7454758333E8,"OPERACOES DE CREDITO",,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,3666.66,"OPERACOES DE CREDITO",,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2741833.33,"OPERACOES DE CREDITO EXTERNAS",,
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2741833.33,"OPERACOES DE CREDITO EXTERNAS",1409655000180,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,100000.0,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",,16761.52
201306,2013,Jun,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,27333.33,"OUTRAS CONTRIBUICOES SOCIAIS",1038829000146,
201306,2013,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,83.33,"OUTRAS CONTRIBUICOES SOCIAIS",11991625000189,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"OUTRAS MULTAS",,
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,613333.33,"OUTRAS MULTAS",,771600.0700000001
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,119916.66,"OUTRAS MULTAS",,128131.03
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,16666.670000000002,"OUTRAS MULTAS",2050330000117,113013.37
201306,2013,Jun,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,2333.33,"OUTRAS MULTAS",7004223000176,0.0
201306,2013,Jun,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",Direta,Legislativo,113333.33,"OUTRAS MULTAS",6881263000133,59308.67
201306,2013,Jun,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,45000.0,"OUTRAS MULTAS",1320536000157,34411.65
201306,2013,Jun,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,416.67,"OUTRAS MULTAS",743928000166,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"OUTRAS MULTAS E JUROS DE MORA",,0.09
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,5000.0,"OUTRAS MULTAS E JUROS DE MORA",4352350000178,1711.17
201306,2013,Jun,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,8333.34,ALUGUEIS,7766390000154,12411.42
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,454666.66000000003,"AMORTIZACAO DE EMPRESTIMOS",,495432.04000000004
201306,2013,Jun,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,333333.33,"AMORTIZACAO DE EMPRESTIMOS",3609406000164,0.0
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,82250.0,"AMORTIZACAO DE EMPRESTIMOS",4352350000178,388166.75
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,39083.33,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",,107265.29000000001
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,82250.0,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",,388166.75
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,82250.0,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",4352350000178,388166.75
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,454666.66000000003,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",,495432.04000000004
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,454666.66000000003,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",,495432.04000000004
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,333333.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,333333.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",,0.0
201306,2013,Jun,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,333333.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",3609406000164,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL",,1497.2
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,83.33,"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL",1409655000180,1497.2
201306,2013,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,7705833.33,"BOLSA GARANTIA FOMENTAR",4354889000166,
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,88333.33,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",3521741000106,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4166666.67,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",,2707947.58
201306,2013,Jun,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,100000.0,"CONCESSÃO DE EVENTOS ESPORTIVOS",5470294000139,102009.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,87916.67,"CONCESSÕES E PERMISSÕES DO FECCON",,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONCESSÕES E PERMISSÕES DO FUNDER",,18292.12
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",,0.0
201306,2013,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,8333333.33,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",11991625000189,7914606.92
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,6.944808333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",,7.521281245E7
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,160833.33000000002,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",,121659.28
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,160833.33000000002,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",,121659.28
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,416.67,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1416666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",,1985557.04
201306,2013,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,1416666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",11991625000189,1985557.04
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,183333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",,185383.16
201306,2013,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,183333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",11991625000189,185383.16
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1083333.33,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",,1069264.91
201306,2013,Jun,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,6.944808333E7,"CONTRIBUICOES SOCIAIS",1246693000160,7.521281245E7
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.666666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",,1.59558872E7
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1.666666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",,1.59558872E7
201306,2013,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,1.666666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",11991625000189,1.59558872E7
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,9163000.0,"CONTRIBUIÇÕES AO PROTEGE",,1.102554427E7
